dateday,season,holiday,atemp,humidity,count
2011-09-10,Fall,0,0.5,0.97,64
2011-09-10,Fall,0,0.5455,1.0,37
2011-09-10,Fall,0,0.5455,0.94,7
2011-09-10,Fall,0,0.5455,0.94,8
2011-09-10,Fall,0,0.5455,0.94,6
2011-09-10,Fall,0,0.5455,0.88,52
2011-09-10,Fall,0,0.5758,0.83,119
2011-09-10,Fall,0,0.5909,0.78,207
2011-09-10,Fall,0,0.6515,0.65,318
2011-09-10,Fall,0,0.6818,0.62,360
2011-09-10,Fall,0,0.6818,0.62,404
2011-09-10,Fall,0,0.6818,0.55,370
2011-09-10,Fall,0,0.6818,0.55,359
2011-09-10,Fall,0,0.6818,0.55,480
2011-09-10,Fall,0,0.6818,0.55,431
2011-09-10,Fall,0,0.6818,0.55,460
2011-09-10,Fall,0,0.6667,0.58,360
2011-09-10,Fall,0,0.6515,0.58,315
2011-09-10,Fall,0,0.6212,0.69,245
2011-09-10,Fall,0,0.5909,0.78,230
2011-09-10,Fall,0,0.5909,0.78,175
2011-09-10,Fall,0,0.5606,0.88,139
2011-09-11,Fall,0,0.5606,0.88,108
2011-09-11,Fall,0,0.5606,0.88,88
2011-09-11,Fall,0,0.5909,0.78,76
2011-09-11,Fall,0,0.5909,0.78,45
2011-09-11,Fall,0,0.5606,0.83,9
2011-09-11,Fall,0,0.5606,0.83,39
2011-09-11,Fall,0,0.5455,0.88,20
2011-09-11,Fall,0,0.5455,0.88,37
2011-09-11,Fall,0,0.5909,0.78,94
2011-09-11,Fall,0,0.6212,0.74,227
2011-09-11,Fall,0,0.6515,0.65,334
2011-09-11,Fall,0,0.6515,0.65,402
2011-09-11,Fall,0,0.6515,0.65,411
2011-09-11,Fall,0,0.6818,0.58,350
2011-09-11,Fall,0,0.6667,0.58,342
2011-09-11,Fall,0,0.6667,0.51,404
2011-09-11,Fall,0,0.6667,0.51,483
2011-09-11,Fall,0,0.6667,0.51,380
2011-09-11,Fall,0,0.6364,0.65,339
2011-09-11,Fall,0,0.6061,0.69,333
2011-09-11,Fall,0,0.5909,0.73,226
2011-09-11,Fall,0,0.6061,0.69,159
2011-09-11,Fall,0,0.6061,0.69,95
2011-09-11,Fall,0,0.5455,0.78,45
2011-09-12,Fall,0,0.5303,0.88,16
2011-09-12,Fall,0,0.5303,0.88,12
2011-09-12,Fall,0,0.5303,0.88,2
2011-09-12,Fall,0,0.5152,0.94,4
2011-09-12,Fall,0,0.5303,0.83,24
2011-09-12,Fall,0,0.5303,0.83,109
2011-09-12,Fall,0,0.5455,0.83,312
2011-09-12,Fall,0,0.5758,0.78,408
2011-09-12,Fall,0,0.6061,0.69,176
2011-09-12,Fall,0,0.6364,0.62,129
2011-09-12,Fall,0,0.6515,0.58,165
2011-09-12,Fall,0,0.6667,0.51,184
2011-09-12,Fall,0,0.6667,0.54,163
2011-09-12,Fall,0,0.6667,0.51,189
2011-09-12,Fall,0,0.6667,0.48,212
2011-09-12,Fall,0,0.6667,0.48,298
2011-09-12,Fall,0,0.6667,0.51,590
2011-09-12,Fall,0,0.6515,0.54,571
2011-09-12,Fall,0,0.6364,0.57,436
2011-09-12,Fall,0,0.6212,0.65,299
2011-09-12,Fall,0,0.6061,0.73,195
2011-09-12,Fall,0,0.5758,0.83,150
2011-09-12,Fall,0,0.5758,0.83,69
2011-09-13,Fall,0,0.5455,0.88,26
2011-09-13,Fall,0,0.5455,0.83,10
2011-09-13,Fall,0,0.5758,0.78,2
2011-09-13,Fall,0,0.5455,0.83,4
2011-09-13,Fall,0,0.5303,0.88,8
2011-09-13,Fall,0,0.5303,0.88,20
2011-09-13,Fall,0,0.5303,0.88,122
2011-09-13,Fall,0,0.5455,0.83,362
2011-09-13,Fall,0,0.5606,0.81,425
2011-09-13,Fall,0,0.6061,0.69,214
2011-09-13,Fall,0,0.6364,0.69,135
2011-09-13,Fall,0,0.6515,0.61,153
2011-09-13,Fall,0,0.6667,0.58,187
2011-09-13,Fall,0,0.6667,0.51,184
2011-09-13,Fall,0,0.6667,0.51,190
2011-09-13,Fall,0,0.6667,0.51,180
2011-09-13,Fall,0,0.6667,0.51,292
2011-09-13,Fall,0,0.6667,0.51,579
2011-09-13,Fall,0,0.6515,0.61,539
2011-09-13,Fall,0,0.6364,0.69,396
2011-09-13,Fall,0,0.6212,0.74,272
2011-09-13,Fall,0,0.5909,0.78,245
2011-09-13,Fall,0,0.5909,0.78,144
2011-09-13,Fall,0,0.5909,0.78,74
2011-09-14,Fall,0,0.5909,0.78,33
2011-09-14,Fall,0,0.5909,0.78,8
2011-09-14,Fall,0,0.5606,0.83,5
2011-09-14,Fall,0,0.5455,0.88,8
2011-09-14,Fall,0,0.5606,0.83,9
2011-09-14,Fall,0,0.5455,0.88,31
2011-09-14,Fall,0,0.5455,0.88,145
2011-09-14,Fall,0,0.5606,0.83,370
2011-09-14,Fall,0,0.5758,0.83,429
2011-09-14,Fall,0,0.5909,0.78,202
2011-09-14,Fall,0,0.6515,0.7,142
2011-09-14,Fall,0,0.6818,0.66,164
2011-09-14,Fall,0,0.6818,0.58,212
2011-09-14,Fall,0,0.697,0.55,178
2011-09-14,Fall,0,0.7121,0.52,124
2011-09-14,Fall,0,0.7121,0.49,176
2011-09-14,Fall,0,0.697,0.52,277
2011-09-14,Fall,0,0.697,0.52,599
2011-09-14,Fall,0,0.6818,0.62,586
2011-09-14,Fall,0,0.6515,0.7,381
2011-09-14,Fall,0,0.6667,0.58,261
2011-09-14,Fall,0,0.6212,0.65,213
2011-09-14,Fall,0,0.6212,0.65,160
2011-09-14,Fall,0,0.6061,0.69,72
2011-09-15,Fall,0,0.6061,0.69,37
2011-09-15,Fall,0,0.6061,0.69,20
2011-09-15,Fall,0,0.5909,0.73,5
2011-09-15,Fall,0,0.5909,0.73,8
2011-09-15,Fall,0,0.5758,0.78,7
2011-09-15,Fall,0,0.5758,0.78,31
2011-09-15,Fall,0,0.5606,0.83,124
2011-09-15,Fall,0,0.5909,0.78,338
2011-09-15,Fall,0,0.6061,0.73,391
2011-09-15,Fall,0,0.6061,0.73,209
2011-09-15,Fall,0,0.6212,0.69,121
2011-09-15,Fall,0,0.6364,0.65,159
2011-09-15,Fall,0,0.6212,0.69,179
2011-09-15,Fall,0,0.6061,0.65,189
2011-09-15,Fall,0,0.6061,0.65,170
2011-09-15,Fall,0,0.5909,0.69,135
2011-09-15,Fall,0,0.5152,0.77,222
2011-09-15,Fall,0,0.4697,0.82,261
2011-09-15,Fall,0,0.4697,0.67,244
2011-09-15,Fall,0,0.4545,0.67,232
2011-09-15,Fall,0,0.4545,0.63,248
2011-09-15,Fall,0,0.4545,0.63,145
2011-09-15,Fall,0,0.4394,0.67,115
2011-09-15,Fall,0,0.4394,0.67,69
2011-09-16,Fall,0,0.4242,0.71,48
2011-09-16,Fall,0,0.4242,0.67,26
2011-09-16,Fall,0,0.4091,0.71,10
2011-09-16,Fall,0,0.4091,0.71,6
2011-09-16,Fall,0,0.4091,0.71,4
2011-09-16,Fall,0,0.3939,0.76,32
2011-09-16,Fall,0,0.3939,0.71,93
2011-09-16,Fall,0,0.4091,0.71,299
2011-09-16,Fall,0,0.4242,0.67,409
2011-09-16,Fall,0,0.4545,0.55,210
2011-09-16,Fall,0,0.4848,0.51,140
2011-09-16,Fall,0,0.4848,0.51,179
2011-09-16,Fall,0,0.5,0.45,251
2011-09-16,Fall,0,0.5152,0.42,223
2011-09-16,Fall,0,0.5152,0.45,225
2011-09-16,Fall,0,0.5152,0.45,203
2011-09-16,Fall,0,0.5,0.48,358
2011-09-16,Fall,0,0.5,0.48,566
2011-09-16,Fall,0,0.5,0.52,482
2011-09-16,Fall,0,0.4848,0.55,315
2011-09-16,Fall,0,0.4848,0.55,225
2011-09-16,Fall,0,0.4848,0.63,163
2011-09-16,Fall,0,0.4697,0.67,167
2011-09-16,Fall,0,0.4848,0.59,126
2011-09-17,Fall,0,0.4545,0.72,108
2011-09-17,Fall,0,0.4545,0.72,80
2011-09-17,Fall,0,0.4545,0.82,79
2011-09-17,Fall,0,0.4545,0.72,28
2011-09-17,Fall,0,0.4545,0.72,5
2011-09-17,Fall,0,0.4545,0.72,5
2011-09-17,Fall,0,0.4545,0.72,22
2011-09-17,Fall,0,0.4545,0.77,37
2011-09-17,Fall,0,0.4545,0.77,108
2011-09-17,Fall,0,0.4697,0.67,177
2011-09-17,Fall,0,0.4848,0.68,249
2011-09-17,Fall,0,0.5,0.68,367
2011-09-17,Fall,0,0.5,0.67,372
2011-09-17,Fall,0,0.5,0.68,349
2011-09-17,Fall,0,0.5,0.72,297
2011-09-17,Fall,0,0.5,0.72,354
2011-09-17,Fall,0,0.5152,0.68,305
2011-09-17,Fall,0,0.5,0.72,359
2011-09-17,Fall,0,0.5,0.72,329
2011-09-17,Fall,0,0.5,0.68,256
2011-09-17,Fall,0,0.5,0.68,176
2011-09-17,Fall,0,0.4848,0.72,170
2011-09-17,Fall,0,0.4848,0.72,143
2011-09-17,Fall,0,0.4545,0.82,136
2011-09-18,Fall,0,0.4545,0.77,112
2011-09-18,Fall,0,0.4545,0.77,79
2011-09-18,Fall,0,0.4394,0.82,89
2011-09-18,Fall,0,0.4394,0.82,36
2011-09-18,Fall,0,0.4394,0.77,1
2011-09-18,Fall,0,0.4394,0.77,6
2011-09-18,Fall,0,0.4394,0.77,12
2011-09-18,Fall,0,0.4545,0.72,44
2011-09-18,Fall,0,0.4545,0.72,69
2011-09-18,Fall,0,0.4697,0.67,140
2011-09-18,Fall,0,0.4848,0.72,260
2011-09-18,Fall,0,0.5,0.68,317
2011-09-18,Fall,0,0.5152,0.64,364
2011-09-18,Fall,0,0.5303,0.6,376
2011-09-18,Fall,0,0.5455,0.56,311
2011-09-18,Fall,0,0.5455,0.6,365
2011-09-18,Fall,0,0.5303,0.64,369
2011-09-18,Fall,0,0.5303,0.64,325
2011-09-18,Fall,0,0.5303,0.6,289
2011-09-18,Fall,0,0.5152,0.68,245
2011-09-18,Fall,0,0.5152,0.68,180
2011-09-18,Fall,0,0.5152,0.68,147
2011-09-18,Fall,0,0.5152,0.68,84
2011-09-18,Fall,0,0.5152,0.68,54
2011-09-19,Fall,0,0.5,0.72,37
2011-09-19,Fall,0,0.5,0.72,10
2011-09-19,Fall,0,0.5,0.72,13
2011-09-19,Fall,0,0.4848,0.77,5
2011-09-19,Fall,0,0.4848,0.77,8
2011-09-19,Fall,0,0.4848,0.77,28
2011-09-19,Fall,0,0.4848,0.77,113
2011-09-19,Fall,0,0.4848,0.82,332
2011-09-19,Fall,0,0.5,0.77,420
2011-09-19,Fall,0,0.5152,0.68,215
2011-09-19,Fall,0,0.5303,0.64,105
2011-09-19,Fall,0,0.5455,0.64,139
2011-09-19,Fall,0,0.5455,0.6,189
2011-09-19,Fall,0,0.6061,0.6,177
2011-09-19,Fall,0,0.6061,0.6,188
2011-09-19,Fall,0,0.6061,0.6,187
2011-09-19,Fall,0,0.6061,0.6,263
2011-09-19,Fall,0,0.5455,0.64,568
2011-09-19,Fall,0,0.5303,0.68,540
2011-09-19,Fall,0,0.5303,0.68,374
2011-09-19,Fall,0,0.5303,0.68,231
2011-09-19,Fall,0,0.5303,0.68,200
2011-09-19,Fall,0,0.5303,0.68,129
2011-09-19,Fall,0,0.5303,0.73,68
2011-09-20,Fall,0,0.5303,0.73,25
2011-09-20,Fall,0,0.5152,0.88,14
2011-09-20,Fall,0,0.5152,0.88,5
2011-09-20,Fall,0,0.5152,0.83,3
2011-09-20,Fall,0,0.5152,0.88,6
2011-09-20,Fall,0,0.5152,0.88,22
2011-09-20,Fall,0,0.5152,0.88,114
2011-09-20,Fall,0,0.5152,0.88,329
2011-09-20,Fall,0,0.5152,0.94,209
2011-09-20,Fall,0,0.5152,0.94,69
2011-09-20,Fall,0,0.5303,0.88,30
2011-09-20,Fall,0,0.5303,0.88,56
2011-09-20,Fall,0,0.5303,0.94,60
2011-09-20,Fall,0,0.5303,0.94,103
2011-09-20,Fall,0,0.5455,0.88,112
2011-09-20,Fall,0,0.5909,0.78,192
2011-09-20,Fall,0,0.5606,0.83,264
2011-09-20,Fall,0,0.5606,0.83,511
2011-09-20,Fall,0,0.5606,0.83,492
2011-09-20,Fall,0,0.5455,0.88,337
2011-09-20,Fall,0,0.5303,0.94,253
2011-09-20,Fall,0,0.5303,0.94,206
2011-09-20,Fall,0,0.5303,0.94,148
2011-09-20,Fall,0,0.5303,0.94,81
2011-09-21,Fall,0,0.5152,1.0,27
2011-09-21,Fall,0,0.5152,0.94,17
2011-09-21,Fall,0,0.5152,0.94,6
2011-09-21,Fall,0,0.5152,0.94,6
2011-09-21,Fall,0,0.5152,1.0,7
2011-09-21,Fall,0,0.5152,1.0,31
2011-09-21,Fall,0,0.5152,1.0,117
2011-09-21,Fall,0,0.5152,1.0,330
2011-09-21,Fall,0,0.5152,1.0,462
2011-09-21,Fall,0,0.5303,1.0,208
2011-09-21,Fall,0,0.5455,0.88,133
2011-09-21,Fall,0,0.5758,0.83,180
2011-09-21,Fall,0,0.5909,0.78,193
2011-09-21,Fall,0,0.6212,0.74,181
2011-09-21,Fall,0,0.6212,0.74,179
2011-09-21,Fall,0,0.6212,0.74,185
2011-09-21,Fall,0,0.6212,0.74,281
2011-09-21,Fall,0,0.6212,0.74,536
2011-09-21,Fall,0,0.5758,0.83,408
2011-09-21,Fall,0,0.5455,0.94,283
2011-09-21,Fall,0,0.5455,0.94,160
2011-09-21,Fall,0,0.5,1.0,200
2011-09-21,Fall,0,0.5455,0.94,127
2011-09-21,Fall,0,0.5152,0.94,95
2011-09-22,Fall,0,0.5152,0.94,41
2011-09-22,Fall,0,0.5152,0.94,11
2011-09-22,Fall,0,0.5152,0.94,10
2011-09-22,Fall,0,0.5152,0.94,12
2011-09-22,Fall,0,0.5152,0.94,2
2011-09-22,Fall,0,0.5152,0.94,30
2011-09-22,Fall,0,0.5,1.0,101
2011-09-22,Fall,0,0.5,1.0,311
2011-09-22,Fall,0,0.5,1.0,415
2011-09-22,Fall,0,0.5455,0.94,203
2011-09-22,Fall,0,0.5758,0.89,120
2011-09-22,Fall,0,0.5758,0.89,165
2011-09-22,Fall,0,0.6061,0.83,176
2011-09-22,Fall,0,0.6061,0.83,193
2011-09-22,Fall,0,0.6061,0.83,183
2011-09-22,Fall,0,0.6364,0.79,181
2011-09-22,Fall,0,0.6364,0.74,301
2011-09-22,Fall,0,0.6061,0.78,563
2011-09-22,Fall,0,0.5758,0.83,551
2011-09-22,Fall,0,0.5758,0.89,420
2011-09-22,Fall,0,0.5455,0.94,285
2011-09-22,Fall,0,0.5758,0.89,221
2011-09-22,Fall,0,0.5152,1.0,187
2011-09-22,Fall,0,0.5455,0.94,113
2011-09-23,Winter,0,0.5455,0.94,52
2011-09-23,Winter,0,0.5,1.0,31
2011-09-23,Winter,0,0.5,1.0,20
2011-09-23,Winter,0,0.5,1.0,8
2011-09-23,Winter,0,0.5,1.0,13
2011-09-23,Winter,0,0.5455,0.94,22
2011-09-23,Winter,0,0.5455,0.94,104
2011-09-23,Winter,0,0.5455,0.94,254
2011-09-23,Winter,0,0.5455,0.94,317
2011-09-23,Winter,0,0.5152,1.0,111
2011-09-23,Winter,0,0.5152,1.0,35
2011-09-23,Winter,0,0.5152,1.0,21
2011-09-23,Winter,0,0.5455,0.94,29
2011-09-23,Winter,0,0.5,1.0,34
2011-09-23,Winter,0,0.5,1.0,24
2011-09-23,Winter,0,0.5455,0.94,61
2011-09-23,Winter,0,0.5455,0.94,56
2011-09-23,Winter,0,0.5,1.0,99
2011-09-23,Winter,0,0.5,1.0,234
2011-09-23,Winter,0,0.5455,0.94,248
2011-09-23,Winter,0,0.5152,0.94,179
2011-09-23,Winter,0,0.5,1.0,138
2011-09-23,Winter,0,0.5152,0.94,157
2011-09-23,Winter,0,0.5455,1.0,148
2011-09-24,Winter,0,0.5455,1.0,93
2011-09-24,Winter,0,0.5455,0.94,79
2011-09-24,Winter,0,0.5455,0.94,68
2011-09-24,Winter,0,0.5455,0.94,31
2011-09-24,Winter,0,0.5303,0.94,8
2011-09-24,Winter,0,0.5303,0.94,5
2011-09-24,Winter,0,0.5303,0.94,18
2011-09-24,Winter,0,0.5303,0.88,46
2011-09-24,Winter,0,0.5455,0.9,121
2011-09-24,Winter,0,0.5455,0.88,175
2011-09-24,Winter,0,0.5455,0.88,293
2011-09-24,Winter,0,0.5758,0.83,386
2011-09-24,Winter,0,0.5758,0.83,407
2011-09-24,Winter,0,0.5909,0.78,460
2011-09-24,Winter,0,0.6212,0.74,390
2011-09-24,Winter,0,0.6212,0.74,452
2011-09-24,Winter,0,0.5909,0.78,449
2011-09-24,Winter,0,0.6212,0.74,426
2011-09-24,Winter,0,0.5909,0.78,400
2011-09-24,Winter,0,0.5606,0.88,308
2011-09-24,Winter,0,0.5758,0.83,243
2011-09-24,Winter,0,0.5758,0.83,222
2011-09-24,Winter,0,0.5606,0.88,193
2011-09-24,Winter,0,0.5455,0.88,150
2011-09-25,Winter,0,0.5455,0.88,173
2011-09-25,Winter,0,0.5455,0.88,124
2011-09-25,Winter,0,0.5152,0.94,106
2011-09-25,Winter,0,0.5152,0.94,59
2011-09-25,Winter,0,0.5152,0.94,8
2011-09-25,Winter,0,0.5455,0.88,3
2011-09-25,Winter,0,0.5455,0.88,17
2011-09-25,Winter,0,0.5152,0.94,38
2011-09-25,Winter,0,0.5606,0.88,86
2011-09-25,Winter,0,0.5758,0.83,155
2011-09-25,Winter,0,0.5758,0.83,275
2011-09-25,Winter,0,0.6061,0.78,361
2011-09-25,Winter,0,0.6061,0.78,413
2011-09-25,Winter,0,0.6364,0.74,369
2011-09-25,Winter,0,0.6061,0.78,347
2011-09-25,Winter,0,0.6061,0.78,353
2011-09-25,Winter,0,0.6515,0.7,464
2011-09-25,Winter,0,0.6364,0.74,420
2011-09-25,Winter,0,0.6364,0.74,404
2011-09-25,Winter,0,0.5758,0.83,329
2011-09-25,Winter,0,0.5758,0.83,186
2011-09-25,Winter,0,0.5455,0.94,137
2011-09-25,Winter,0,0.5606,0.88,104
2011-09-25,Winter,0,0.5455,0.94,79
2011-09-26,Winter,0,0.5455,0.94,29
2011-09-26,Winter,0,0.5606,0.88,17
2011-09-26,Winter,0,0.5606,0.88,8
2011-09-26,Winter,0,0.5455,0.94,5
2011-09-26,Winter,0,0.5455,0.94,6
2011-09-26,Winter,0,0.5606,0.88,25
2011-09-26,Winter,0,0.5455,0.94,113
2011-09-26,Winter,0,0.5455,0.94,332
2011-09-26,Winter,0,0.5455,0.94,355
2011-09-26,Winter,0,0.5758,0.89,205
2011-09-26,Winter,0,0.5758,0.89,154
2011-09-26,Winter,0,0.6364,0.79,159
2011-09-26,Winter,0,0.6364,0.79,209
2011-09-26,Winter,0,0.6667,0.74,187
2011-09-26,Winter,0,0.6515,0.7,154
2011-09-26,Winter,0,0.6818,0.62,209
2011-09-26,Winter,0,0.6515,0.65,313
2011-09-26,Winter,0,0.6515,0.7,570
2011-09-26,Winter,0,0.6061,0.83,553
2011-09-26,Winter,0,0.6061,0.82,383
2011-09-26,Winter,0,0.5758,0.89,251
2011-09-26,Winter,0,0.5758,0.89,182
2011-09-26,Winter,0,0.5455,0.94,136
2011-09-26,Winter,0,0.5455,0.94,75
2011-09-27,Winter,0,0.5455,0.94,37
2011-09-27,Winter,0,0.5455,0.94,10
2011-09-27,Winter,0,0.5455,0.94,11
2011-09-27,Winter,0,0.5455,0.94,10
2011-09-27,Winter,0,0.5455,0.94,8
2011-09-27,Winter,0,0.5455,0.94,24
2011-09-27,Winter,0,0.5455,0.94,124
2011-09-27,Winter,0,0.5455,0.94,249
2011-09-27,Winter,0,0.5758,0.89,427
2011-09-27,Winter,0,0.5758,0.89,193
2011-09-27,Winter,0,0.5606,0.94,122
2011-09-27,Winter,0,0.5909,0.89,123
2011-09-27,Winter,0,0.5909,0.89,162
2011-09-27,Winter,0,0.6667,0.74,151
2011-09-27,Winter,0,0.6364,0.79,152
2011-09-27,Winter,0,0.6364,0.83,205
2011-09-27,Winter,0,0.6061,0.83,258
2011-09-27,Winter,0,0.5909,0.89,530
2011-09-27,Winter,0,0.5758,0.89,356
2011-09-27,Winter,0,0.5758,0.89,320
2011-09-27,Winter,0,0.5909,0.78,238
2011-09-27,Winter,0,0.5606,0.83,196
2011-09-27,Winter,0,0.5455,0.88,121
2011-09-27,Winter,0,0.5455,0.88,93
2011-09-28,Winter,0,0.5455,0.88,36
2011-09-28,Winter,0,0.5455,0.88,14
2011-09-28,Winter,0,0.5455,0.88,9
2011-09-28,Winter,0,0.5152,0.94,3
2011-09-28,Winter,0,0.5455,0.88,4
2011-09-28,Winter,0,0.5152,0.94,22
2011-09-28,Winter,0,0.5152,0.94,114
2011-09-28,Winter,0,0.5152,0.94,185
2011-09-28,Winter,0,0.5455,0.94,287
2011-09-28,Winter,0,0.5455,0.94,155
2011-09-28,Winter,0,0.5455,0.94,129
2011-09-28,Winter,0,0.6061,0.83,151
2011-09-28,Winter,0,0.6364,0.79,184
2011-09-28,Winter,0,0.6667,0.74,162
2011-09-28,Winter,0,0.6818,0.62,170
2011-09-28,Winter,0,0.6515,0.7,181
2011-09-28,Winter,0,0.6515,0.7,280
2011-09-28,Winter,0,0.6515,0.7,591
2011-09-28,Winter,0,0.6061,0.83,524
2011-09-28,Winter,0,0.6061,0.83,372
2011-09-28,Winter,0,0.5606,0.83,102
2011-09-28,Winter,0,0.5455,0.88,74
2011-09-28,Winter,0,0.5455,0.88,87
2011-09-28,Winter,0,0.5152,0.94,71
2011-09-29,Winter,0,0.5152,0.94,40
2011-09-29,Winter,0,0.5,1.0,23
2011-09-29,Winter,0,0.5,1.0,2
2011-09-29,Winter,0,0.5152,0.94,8
2011-09-29,Winter,0,0.5455,0.88,7
2011-09-29,Winter,0,0.5455,0.88,22
2011-09-29,Winter,0,0.5455,0.88,111
2011-09-29,Winter,0,0.5455,0.88,283
2011-09-29,Winter,0,0.5606,0.83,431
2011-09-29,Winter,0,0.5909,0.78,225
2011-09-29,Winter,0,0.6061,0.65,127
2011-09-29,Winter,0,0.6061,0.61,158
2011-09-29,Winter,0,0.6212,0.61,195
2011-09-29,Winter,0,0.6212,0.61,211
2011-09-29,Winter,0,0.6364,0.51,167
2011-09-29,Winter,0,0.6364,0.45,227
2011-09-29,Winter,0,0.6364,0.41,291
2011-09-29,Winter,0,0.6212,0.47,589
2011-09-29,Winter,0,0.6212,0.41,584
2011-09-29,Winter,0,0.6212,0.5,384
2011-09-29,Winter,0,0.6212,0.53,273
2011-09-29,Winter,0,0.5455,0.56,225
2011-09-29,Winter,0,0.5303,0.68,175
2011-09-29,Winter,0,0.5,0.77,81
2011-09-30,Winter,0,0.5,0.83,60
2011-09-30,Winter,0,0.5,0.77,23
2011-09-30,Winter,0,0.5,0.83,15
2011-09-30,Winter,0,0.5,0.83,3
2011-09-30,Winter,0,0.5,0.83,8
2011-09-30,Winter,0,0.5,0.83,26
2011-09-30,Winter,0,0.5,0.83,98
2011-09-30,Winter,0,0.5,0.83,297
2011-09-30,Winter,0,0.5152,0.77,456
2011-09-30,Winter,0,0.5303,0.73,237
2011-09-30,Winter,0,0.6061,0.64,168
2011-09-30,Winter,0,0.6212,0.57,217
2011-09-30,Winter,0,0.6212,0.57,254
2011-09-30,Winter,0,0.6212,0.47,266
2011-09-30,Winter,0,0.6212,0.47,266
2011-09-30,Winter,0,0.6212,0.5,245
2011-09-30,Winter,0,0.6212,0.53,360
2011-09-30,Winter,0,0.6212,0.53,591
2011-09-30,Winter,0,0.5455,0.49,511
2011-09-30,Winter,0,0.5152,0.52,374
2011-09-30,Winter,0,0.5152,0.52,230
2011-09-30,Winter,0,0.5,0.55,206
2011-09-30,Winter,0,0.5,0.55,159
2011-09-30,Winter,0,0.5,0.55,132
2011-10-01,Winter,0,0.4848,0.63,130
2011-10-01,Winter,0,0.4697,0.67,58
2011-10-01,Winter,0,0.4545,0.63,67
2011-10-01,Winter,0,0.4545,0.59,25
2011-10-01,Winter,0,0.4394,0.58,8
2011-10-01,Winter,0,0.4394,0.62,5
2011-10-01,Winter,0,0.4242,0.67,19
2011-10-01,Winter,0,0.4242,0.67,36
2011-10-01,Winter,0,0.4091,0.76,67
2011-10-01,Winter,0,0.4091,0.82,129
2011-10-01,Winter,0,0.4091,0.76,121
2011-10-01,Winter,0,0.3939,0.82,132
2011-10-01,Winter,0,0.4091,0.82,158
2011-10-01,Winter,0,0.4091,0.82,125
2011-10-01,Winter,0,0.4242,0.71,180
2011-10-01,Winter,0,0.4242,0.71,195
2011-10-01,Winter,0,0.4091,0.76,223
2011-10-01,Winter,0,0.4091,0.76,228
2011-10-01,Winter,0,0.3939,0.87,140
2011-10-01,Winter,0,0.3939,0.82,126
2011-10-01,Winter,0,0.3636,0.87,66
2011-10-01,Winter,0,0.3636,0.87,56
2011-10-01,Winter,0,0.3485,0.93,70
2011-10-01,Winter,0,0.3485,0.93,65
2011-10-02,Winter,0,0.3333,0.93,47
2011-10-02,Winter,0,0.3182,0.87,24
2011-10-02,Winter,0,0.303,0.87,30
2011-10-02,Winter,0,0.3182,0.87,9
2011-10-02,Winter,0,0.3182,0.87,7
2011-10-02,Winter,0,0.303,0.87,7
2011-10-02,Winter,0,0.3182,0.81,15
2011-10-02,Winter,0,0.3333,0.76,29
2011-10-02,Winter,0,0.3333,0.76,64
2011-10-02,Winter,0,0.3333,0.76,115
2011-10-02,Winter,0,0.3333,0.71,248
2011-10-02,Winter,0,0.3939,0.66,292
2011-10-02,Winter,0,0.4091,0.62,321
2011-10-02,Winter,0,0.4091,0.62,308
2011-10-02,Winter,0,0.3485,0.81,256
2011-10-02,Winter,0,0.3333,0.81,173
2011-10-02,Winter,0,0.3485,0.87,206
2011-10-02,Winter,0,0.3485,0.87,167
2011-10-02,Winter,0,0.3485,0.81,174
2011-10-02,Winter,0,0.3939,0.76,162
2011-10-02,Winter,0,0.3333,0.76,87
2011-10-02,Winter,0,0.3485,0.71,88
2011-10-02,Winter,0,0.3636,0.81,64
2011-10-02,Winter,0,0.3636,0.81,25
2011-10-03,Winter,0,0.3485,0.87,16
2011-10-03,Winter,0,0.3636,0.81,6
2011-10-03,Winter,0,0.3636,0.76,4
2011-10-03,Winter,0,0.3788,0.81,7
2011-10-03,Winter,0,0.3485,0.87,8
2011-10-03,Winter,0,0.3636,0.76,21
2011-10-03,Winter,0,0.3788,0.71,94
2011-10-03,Winter,0,0.3485,0.71,249
2011-10-03,Winter,0,0.3636,0.71,372
2011-10-03,Winter,0,0.4091,0.66,153
2011-10-03,Winter,0,0.4091,0.66,101
2011-10-03,Winter,0,0.4091,0.71,126
2011-10-03,Winter,0,0.4091,0.71,147
2011-10-03,Winter,0,0.4242,0.67,118
2011-10-03,Winter,0,0.4091,0.76,120
2011-10-03,Winter,0,0.4091,0.76,101
2011-10-03,Winter,0,0.4091,0.76,218
2011-10-03,Winter,0,0.4091,0.76,495
2011-10-03,Winter,0,0.4091,0.76,412
2011-10-03,Winter,0,0.4091,0.76,315
2011-10-03,Winter,0,0.4091,0.82,204
2011-10-03,Winter,0,0.4091,0.82,138
2011-10-03,Winter,0,0.4091,0.82,91
2011-10-03,Winter,0,0.4091,0.82,54
2011-10-04,Winter,0,0.4091,0.87,27
2011-10-04,Winter,0,0.4091,0.87,9
2011-10-04,Winter,0,0.4091,0.87,3
2011-10-04,Winter,0,0.4091,0.82,6
2011-10-04,Winter,0,0.4091,0.82,7
2011-10-04,Winter,0,0.4091,0.82,27
2011-10-04,Winter,0,0.4091,0.82,112
2011-10-04,Winter,0,0.4242,0.82,309
2011-10-04,Winter,0,0.4394,0.77,400
2011-10-04,Winter,0,0.4545,0.67,187
2011-10-04,Winter,0,0.4697,0.67,126
